資料日期,股票代號,股票名稱,本週餘額,上週餘額,增減數額,增減比率,發行比率
1090529,707609,金居群益98購01,1500,1500,0,0.00,100.00
1090529,707610,保瑞群益98購01,2000,2000,0,0.00,100.00
1090529,707611,新鉅科群益96購01,700,700,0,0.00,100.00
1090529,707612,精測群益96購01,1000,1000,0,0.00,100.00
1090529,707613,鈊象台新97購01,1000,1000,0,0.00,100.00
1090529,707614,精測中信96購02,2000,2000,0,0.00,100.00
1090529,707615,鈊象中信96購01,1000,1000,0,0.00,100.00
1090529,707616,M31凱基97購01,500,500,0,0.00,100.00
1090529,707617,宣德凱基96購01,500,500,0,0.00,100.00
1090529,707618,精測凱基97購03,500,500,0,0.00,100.00
1090529,707619,璟德凱基96購01,500,500,0,0.00,100.00
1090529,707620,鐿鈦凱基96購02,500,500,0,0.00,100.00
1090529,707621,精測統一97購02,1000,1000,0,0.00,100.00
1090529,707622,鈊象統一96購01,1000,1000,0,0.00,100.00
1090529,707623,勝麗兆豐96購01,5000,5000,0,0.00,100.00
1090529,707624,精測康和96購02,1000,1000,0,0.00,100.00
1090529,707625,鈊象康和96購01,1000,1000,0,0.00,100.00
1090529,707626,環球晶永昌99購01,702,702,0,0.00,100.00
1090529,707627,迅得永豐97購01,500,500,0,0.00,100.00
1090529,707628,旺矽永豐97購01,1020,1020,0,0.00,100.00
1090529,707629,昇達科永豐97購01,1000,1000,0,0.00,100.00
1090529,707630,僑威永豐96購01,500,500,0,0.00,100.00
1090529,707631,璟德永豐96購01,500,500,0,0.00,100.00
1090529,707632,鈊象永豐96購01,500,500,0,0.00,100.00
1090529,707633,鈊象永豐97購01,500,500,0,0.00,100.00
1090529,707634,元太元大96購03,10000,10000,0,0.00,100.00
1090529,707635,宣德元大96購02,500,500,0,0.00,100.00
1090529,707636,新普元大96購01,1000,1000,0,0.00,100.00
1090529,707637,群聯元大97購02,500,500,0,0.00,100.00
1090529,707638,精測元大96購01,1000,1000,0,0.00,100.00
1090529,707639,鈊象元大97購01,500,500,0,0.00,100.00
1090529,707640,波若威國票97購01,693,693,0,0.00,100.00
1090529,707641,聯亞國票97購01,500,500,0,0.00,100.00
1090529,707642,宣德國泰97購01,850,850,0,0.00,100.00
1090529,707643,原相國泰98購01,2500,2500,0,0.00,100.00
1090529,707644,精測國泰98購01,800,800,0,0.00,100.00
1090529,707645,鈊象國泰98購01,500,500,0,0.00,100.00
1090529,707646,鈊象群益99購01,1500,1500,0,0.00,100.00
1090529,707647,鈺太中信96購02,1500,1500,0,0.00,100.00
1090529,707648,雙鴻統一96購01,1500,1500,0,0.00,100.00
1090529,707649,鈊象統一96購02,1000,1000,0,0.00,100.00
1090529,707650,宇峻凱基98購01,1580,1580,0,0.00,100.00
1090529,707651,精測凱基96購03,811,811,0,0.00,100.00
1090529,707652,環球晶凱基96購03,500,500,0,0.00,100.00
1090529,707653,櫃200凱基96購03,5000,5000,0,0.00,100.00
1090529,707654,雙美凱基97購01,500,500,0,0.00,100.00
1090529,707655,穩懋凱基96購06,500,500,0,0.00,100.00
1090529,707656,鈊象凱基96購01,611,611,0,0.00,100.00
1090529,707657,鈊象凱基97購01,500,500,0,0.00,100.00
1090529,707658,信昌電元富96購01,2000,2000,0,0.00,100.00
1090529,707659,精測元富96購02,5000,5000,0,0.00,100.00
1090529,707660,鈊象元富96購01,1000,1000,0,0.00,100.00
1090529,707661,宣德台新96購01,5000,5000,0,0.00,100.00
1090529,707662,凡甲國票97購01,500,500,0,0.00,100.00
1090529,707663,世界國票97購01,1000,1000,0,0.00,100.00
1090529,707664,杰力國票97購01,1000,1000,0,0.00,100.00
1090529,707665,原相國票98購01,500,500,0,0.00,100.00
1090529,707666,鈊象國票96購02,500,500,0,0.00,100.00
1090529,707667,精測國泰98購02,800,800,0,0.00,100.00
1090529,707668,合晶富邦96購01,9000,9000,0,0.00,100.00
1090529,707669,安勤永豐97購01,500,500,0,0.00,100.00
1090529,707670,閎康永豐96購01,500,500,0,0.00,100.00
1090529,707671,精測永豐96購04,500,500,0,0.00,100.00
1090529,707672,晶焱兆豐97購01,5000,5000,0,0.00,100.00
1090529,707673,雙鴻兆豐97購02,5000,5000,0,0.00,100.00
1090529,707674,合晶元大97購01,1000,1000,0,0.00,100.00
1090529,707675,茂達元大97購01,500,500,0,0.00,100.00
1090529,707676,原相元大97購02,600,600,0,0.00,100.00
1090529,707677,勝麗元大96購02,600,600,0,0.00,100.00
1090529,707678,精測元大98購01,1000,1000,0,0.00,100.00
1090529,707679,璟德元大96購01,1000,1000,0,0.00,100.00
1090529,707680,鈊象元大98購01,500,500,0,0.00,100.00
1090529,707681,力麒康和96購01,5000,5000,0,0.00,100.00
1090529,707682,精測康和96購03,15000,15000,0,0.00,100.00
1090529,707683,東隆興群益96購01,800,800,0,0.00,100.00
1090529,707684,金居群益98購02,1500,1500,0,0.00,100.00
1090529,707685,保瑞群益98購02,1500,1500,0,0.00,100.00
1090529,707686,神盾群益98購01,5000,5000,0,0.00,100.00
1090529,707687,順達群益96購02,1500,1500,0,0.00,100.00
1090529,707688,緯軟統一96購01,5000,5000,0,0.00,100.00
1090529,707689,穩懋統一96購06,5000,5000,0,0.00,100.00
1090529,707690,鈊象統一96購03,1000,1000,0,0.00,100.00
1090529,707691,同致元大97購02,500,500,0,0.00,100.00
1090529,707692,迅得元大97購01,7000,7000,0,0.00,100.00
1090529,707693,晶焱元大97購01,1000,1000,0,0.00,100.00
1090529,707694,群聯元大97購03,531,531,0,0.00,100.00
1090529,707695,優群元大97購02,600,1000,-400,-40.00,100.00
1090529,707696,聯亞元大97購01,500,500,0,0.00,100.00
1090529,707697,穩懋元大96購03,1500,1500,0,0.00,100.00
1090529,707698,鈊象元大97購02,500,500,0,0.00,100.00
1090529,707699,原相元富96購01,500,500,0,0.00,100.00
1090529,707700,精華元富96購01,2000,2000,0,0.00,100.00
1090529,707701,環球晶元富96購01,5000,5000,0,0.00,100.00
1090529,707702,鈊象台新98購01,5000,5000,0,0.00,100.00
1090529,707703,M31凱基96購01,500,500,0,0.00,100.00
1090529,707704,金可凱基97購01,500,500,0,0.00,100.00
1090529,707705,金居凱基96購01,500,500,0,0.00,100.00
1090529,707706,精華凱基96購02,500,500,0,0.00,100.00
1090529,707707,環球晶凱基96購04,500,500,0,0.00,100.00
1090529,707708,聯亞凱基96購01,500,500,0,0.00,100.00
1090529,707709,鐿鈦凱基97購01,500,500,0,0.00,100.00
1090529,707710,大田國票97購01,500,500,0,0.00,100.00
1090529,707711,六角國票98購01,500,500,0,0.00,100.00
1090529,707713,晶焱國票97購01,1000,1000,0,0.00,100.00
1090529,707714,群聯國票97購01,500,500,0,0.00,100.00
1090529,707715,大江國泰98購01,500,500,0,0.00,100.00
1090529,707716,晶焱國泰98購01,1000,1000,0,0.00,100.00
1090529,707717,穩懋國泰97購01,800,800,0,0.00,100.00
1090529,707718,良維永豐96購01,500,500,0,0.00,100.00
1090529,707719,威剛永豐96購01,500,500,0,0.00,100.00
1090529,707720,宣德永豐97購01,500,500,0,0.00,100.00
1090529,707721,鈊象永豐96購03,500,500,0,0.00,100.00
1090529,707722,三貝德群益96購01,600,600,0,0.00,100.00
1090529,707723,宜鼎群益96購02,700,700,0,0.00,100.00
1090529,707724,長科*群益96購01,2600,2600,0,0.00,100.00
1090529,707725,閎康群益97購01,1250,1250,0,0.00,100.00
1090529,707726,晟德群益96購01,1400,1400,0,0.00,100.00
1090529,707727,鈊象群益99購02,5000,5000,0,0.00,100.00
1090529,707728,鈊象康和96購03,1000,1000,0,0.00,100.00
1090529,707729,鈊象凱基98購01,500,500,0,0.00,100.00
1090529,707730,穩懋元富96購01,2500,2500,0,0.00,100.00
1090529,707731,環球晶亞東97購01,2000,2000,0,0.00,100.00
1090529,707732,凡甲永豐97購01,1027,1027,0,0.00,100.00
1090529,707733,大宇資永豐96購02,500,500,0,0.00,100.00
1090529,707734,元太國票97購01,700,1000,-300,-30.00,100.00
1090529,707735,台燿國票97購01,500,500,0,0.00,100.00
1090529,707736,信驊國票97購01,500,500,0,0.00,100.00
1090529,707737,新普國票97購01,500,500,0,0.00,100.00
1090529,707738,聖暉國泰96購01,600,600,0,0.00,100.00
1090529,707739,網家國泰97購01,1197,1197,0,0.00,100.00
1090529,707740,金可兆豐96購01,5000,5000,0,0.00,100.00
1090529,707741,胡連康和96購01,5000,5000,0,0.00,100.00
1090529,707742,佳邦群益96購01,800,800,0,0.00,100.00
1090529,707743,旺矽群益97購01,700,700,0,0.00,100.00
1090529,707744,新普群益98購01,1000,1000,0,0.00,100.00
1090529,707745,網龍群益98購01,2500,2500,0,0.00,100.00
1090529,707746,由田元大96購01,500,500,0,0.00,100.00
1090529,707747,信昌電元大97購01,1000,1000,0,0.00,100.00
1090529,707748,神盾元大99購01,2000,2000,0,0.00,100.00
1090529,707749,精華元大97購01,500,500,0,0.00,100.00
1090529,707750,穩懋元大97購01,1019,1019,0,0.00,100.00
1090529,707751,鈺太元大97購01,8000,8000,0,0.00,100.00
1090529,707752,世界中信98購01,5000,5000,0,0.00,100.00
1090529,707753,環球晶中信99購02,25000,25000,0,0.00,100.00
1090529,707754,環球晶統一96購01,5000,5000,0,0.00,100.00
1090529,707755,穩懋統一96購07,5000,5000,0,0.00,100.00
1090529,707756,世界凱基96購01,500,500,0,0.00,100.00
1090529,707757,網龍凱基97購01,500,500,0,0.00,100.00
1090529,707758,穩懋凱基96購07,500,500,0,0.00,100.00
1090529,707759,大江元大97購01,1000,1000,0,0.00,100.00
1090529,707760,世界元大96購02,8000,8000,0,0.00,100.00
1090529,707761,迅得元大98購01,1000,1000,0,0.00,100.00
1090529,707762,宣德元大96購03,500,500,0,0.00,100.00
1090529,707763,群聯元大96購04,500,500,0,0.00,100.00
1090529,707764,鈊象元大96購03,1000,1000,0,0.00,100.00
1090529,707765,原相永昌99購01,790,790,0,0.00,100.00
1090529,707766,大田永豐96購01,500,500,0,0.00,100.00
1090529,707767,中美晶永豐96購02,500,500,0,0.00,100.00
1090529,707768,世界永豐96購02,500,500,0,0.00,100.00
1090529,707769,光頡永豐96購01,500,500,0,0.00,100.00
1090529,707770,合晶永豐97購01,1000,1000,0,0.00,100.00
1090529,707771,精測永豐96購06,500,500,0,0.00,100.00
1090529,707772,精測永豐96購07,500,500,0,0.00,100.00
1090529,707773,穩懋永豐96購01,500,500,0,0.00,100.00
1090529,707774,大宇資國票97購01,1000,1000,0,0.00,100.00
1090529,707775,良維國票97購02,1000,1000,0,0.00,100.00
1090529,707776,宜鼎國票97購01,500,500,0,0.00,100.00
1090529,707777,金居國票97購01,500,500,0,0.00,100.00
1090529,707778,信昌電國票97購01,5500,5500,0,0.00,100.00
1090529,707779,保瑞國票97購01,1000,1000,0,0.00,100.00
1090529,707780,昇達科富邦98購01,10000,10000,0,0.00,100.00
1090529,707781,宣德麥證96購01,10000,10000,0,0.00,100.00
1090529,707782,世界台新97購01,5000,5000,0,0.00,100.00
1090529,707783,泰博兆豐96購02,1000,1000,0,0.00,100.00
1090529,707784,聚積康和96購01,1000,1000,0,0.00,100.00
1090529,707785,凡甲群益98購01,2000,2000,0,0.00,100.00
1090529,707786,中美晶群益96購01,600,600,0,0.00,100.00
1090529,707787,合晶群益96購01,500,500,0,0.00,100.00
1090529,707788,晶焱群益98購01,2000,2000,0,0.00,100.00
1090529,707789,精測群益96購04,1200,1200,0,0.00,100.00
1090529,707790,廣明群益96購01,2200,2200,0,0.00,100.00
1090529,707791,聯亞群益96購02,600,600,0,0.00,100.00
1090529,707792,鐿鈦群益97購01,550,550,0,0.00,100.00
1090529,707793,中美晶元大96購02,500,500,0,0.00,100.00
1090529,707794,世界元大96購03,1000,1000,0,0.00,100.00
1090529,707795,精測元大96購02,1000,1000,0,0.00,100.00
1090529,707796,聯亞元大96購02,503,503,0,0.00,100.00
1090529,707797,鈊象元大96購04,500,500,0,0.00,100.00
1090529,707798,世界統一97購01,5000,5000,0,0.00,100.00
1090529,707799,神盾統一98購01,5000,5000,0,0.00,100.00
1090529,707800,穩懋統一98購02,5000,5000,0,0.00,100.00
1090529,707801,鈊象統一97購02,1000,1000,0,0.00,100.00
1090529,707802,宣德中信9A購01,10000,10000,0,0.00,100.00
1090529,707803,中光電凱基96購01,500,500,0,0.00,100.00
1090529,707804,世界凱基96購02,500,500,0,0.00,100.00
1090529,707805,旺矽凱基96購01,500,500,0,0.00,100.00
1090529,707806,信昌電凱基97購02,500,500,0,0.00,100.00
1090529,707807,佳邦國票97購01,1000,1000,0,0.00,100.00
1090529,707808,優群國票98購01,500,500,0,0.00,100.00
1090529,707809,中美晶國泰97購01,600,600,0,0.00,100.00
1090529,707810,穩懋麥證96購01,10000,10000,0,0.00,100.00
1090529,707811,世界元富96購01,2000,2000,0,0.00,100.00
1090529,707812,茂達元富96購01,2000,2000,0,0.00,100.00
1090529,707813,群聯元富96購02,1000,1000,0,0.00,100.00
1090529,707814,穩懋富邦98購01,15000,15000,0,0.00,100.00
1090529,707815,中美晶台新97購01,5000,5000,0,0.00,100.00
1090529,707816,良維台新97購01,5000,5000,0,0.00,100.00
1090529,707817,閎康台新96購01,5000,5000,0,0.00,100.00
1090529,707818,群聯台新97購02,2000,2000,0,0.00,100.00
1090529,707819,碩禾台新97購01,1000,1000,0,0.00,100.00
1090529,707820,世界康和96購01,5000,5000,0,0.00,100.00
1090529,707821,凡甲群益96購01,690,690,0,0.00,100.00
1090529,707822,中美晶群益96購02,600,600,0,0.00,100.00
1090529,707823,宜鼎群益97購01,500,500,0,0.00,100.00
1090529,707824,環球晶群益96購01,850,850,0,0.00,100.00
1090529,707825,鈊象群益99購03,1500,1500,0,0.00,100.00
1090529,707826,大江永豐96購02,500,500,0,0.00,100.00
1090529,707827,世界永豐96購03,500,500,0,0.00,100.00
1090529,707828,合晶永豐96購01,500,500,0,0.00,100.00
1090529,707829,博智永豐96購01,500,500,0,0.00,100.00
1090529,707830,網龍永豐96購01,500,500,0,0.00,100.00
1090529,707831,雙美永豐97購01,3000,3000,0,0.00,100.00
1090529,707832,精測兆豐97購02,1500,1500,0,0.00,100.00
1090529,707833,網龍兆豐97購01,1500,1500,0,0.00,100.00
1090529,707834,晟德兆豐97購01,5000,5000,0,0.00,100.00
1090529,707835,原相康和96購01,1000,1500,-500,-33.33,100.00
1090529,707836,力旺永豐96購01,500,500,0,0.00,100.00
1090529,707837,良維永豐96購02,500,500,0,0.00,100.00
1090529,707838,佳邦永豐96購01,500,500,0,0.00,100.00
1090529,707839,建榮永豐97購01,500,500,0,0.00,100.00
1090529,707840,晶焱永豐97購01,1000,1000,0,0.00,100.00
1090529,707841,智崴永豐96購01,500,500,0,0.00,100.00
1090529,707842,精測永豐96購08,500,500,0,0.00,100.00
1090529,707843,鈊象永豐96購04,500,500,0,0.00,100.00
1090529,707844,中美晶元大97購01,5000,5000,0,0.00,100.00
1090529,707845,台半元大96購01,5000,5000,0,0.00,100.00
1090529,707846,杰力元大96購03,500,500,0,0.00,100.00
1090529,707847,宣德元大96購04,1000,1000,0,0.00,100.00
1090529,707848,精測元大96購03,1000,1000,0,0.00,100.00
1090529,707849,雙鴻元大99購01,5000,5000,0,0.00,100.00
1090529,707850,鈊象元大97購03,500,500,0,0.00,100.00
1090529,707851,群聯麥證96購01,556,556,0,0.00,100.00
1090529,707852,環球晶麥證96購01,10000,10000,0,0.00,100.00
1090529,707853,雙鴻麥證97購01,1000,1000,0,0.00,100.00
1090529,707854,合晶台新96購01,5000,5000,0,0.00,100.00
1090529,707855,良維台新97購02,5000,5000,0,0.00,100.00
1090529,707856,神盾台新97購01,5000,5000,0,0.00,100.00
1090529,707857,新普台新97購01,5000,5000,0,0.00,100.00
1090529,707858,穩懋台新97購01,5000,5000,0,0.00,100.00
1090529,707859,中美晶國票97購01,500,500,0,0.00,100.00
1090529,707860,同致國票97購02,1000,1000,0,0.00,100.00
1090529,707861,東隆興國票96購01,1000,1000,0,0.00,100.00
1090529,707862,茂達國票97購01,1000,1000,0,0.00,100.00
1090529,707863,穩懋國票97購01,500,500,0,0.00,100.00
1090529,707864,M31凱基98購01,500,500,0,0.00,100.00
1090529,707865,中美晶凱基96購03,500,500,0,0.00,100.00
1090529,707866,合晶凱基96購01,500,500,0,0.00,100.00
1090529,707867,宣德凱基96購02,500,500,0,0.00,100.00
1090529,707868,碩禾凱基97購01,500,500,0,0.00,100.00
1090529,707869,精測凱基96購07,500,500,0,0.00,100.00
1090529,707870,聯亞凱基97購01,500,500,0,0.00,100.00
1090529,707871,精測國泰97購02,500,500,0,0.00,100.00
1090529,707872,精測國泰98購03,500,500,0,0.00,100.00
1090529,707873,鈺太國泰98購01,5000,5000,0,0.00,100.00
1090529,707874,世界富邦98購01,15000,15000,0,0.00,100.00
1090529,707875,世界群益98購01,3000,3000,0,0.00,100.00
1090529,707876,世界群益98購02,3000,3000,0,0.00,100.00
1090529,707877,迅得群益97購02,500,500,0,0.00,100.00
1090529,707878,信昌電群益96購01,950,950,0,0.00,100.00
1090529,707879,宣德群益96購02,2000,2000,0,0.00,100.00
1090529,707880,建榮群益97購01,1700,1700,0,0.00,100.00
1090529,707881,璟德群益97購01,1400,1400,0,0.00,100.00
1090529,707882,環球晶群益97購01,650,650,0,0.00,100.00
1090529,707883,力旺元大97購01,1000,1000,0,0.00,100.00
1090529,707884,中美晶元大97購02,6000,6000,0,0.00,100.00
1090529,707885,台燿元大96購01,1000,1000,0,0.00,100.00
1090529,707886,旺矽元大99購01,1000,1000,0,0.00,100.00
1090529,707887,晶焱元大97購02,1000,1000,0,0.00,100.00
1090529,707888,精測元大97購02,1000,1000,0,0.00,100.00
1090529,707889,璟德元大96購02,1000,1000,0,0.00,100.00
1090529,707890,穩懋元大96購04,500,500,0,0.00,100.00
1090529,707891,力旺凱基96購01,500,500,0,0.00,100.00
1090529,707892,大江凱基96購02,1000,1000,0,0.00,100.00
1090529,707893,保瑞凱基96購01,531,531,0,0.00,100.00
1090529,707894,璟德凱基96購02,500,500,0,0.00,100.00
1090529,707895,穩懋凱基96購09,500,500,0,0.00,100.00
1090529,707896,中美晶統一96購01,5000,5000,0,0.00,100.00
1090529,707898,台燿兆豐97購01,5000,5000,0,0.00,100.00
1090529,707899,威剛群益96購01,1000,1000,0,0.00,100.00
1090529,707900,宣德群益96購03,3000,3000,0,0.00,100.00
1090529,707901,精測群益96購05,610,610,0,0.00,100.00
1090529,707902,鈊象群益98購01,1700,1700,0,0.00,100.00
1090529,707903,M31永豐96購01,548,548,0,0.00,100.00
1090529,707904,金居永豐96購01,500,500,0,0.00,100.00
1090529,707905,宣德永豐96購01,500,500,0,0.00,100.00
1090529,707906,精測永豐96購09,500,500,0,0.00,100.00
1090529,707907,璟德永豐96購02,500,500,0,0.00,100.00
1090529,707908,優群永豐96購02,500,500,0,0.00,100.00
1090529,707909,凡甲台新96購01,1000,1000,0,0.00,100.00
1090529,707910,力旺國票97購01,1000,1000,0,0.00,100.00
1090529,707911,杰力國票97購02,1000,1000,0,0.00,100.00
1090529,707912,聚積國票97購01,1000,1000,0,0.00,100.00
1090529,707913,鈊象國票97購01,500,500,0,0.00,100.00
1090529,707914,環球晶國泰97購01,2512,2512,0,0.00,100.00
1090529,707915,中美晶富邦97購02,10000,10000,0,0.00,100.00
1090529,707916,聯亞富邦98購01,10000,10000,0,0.00,100.00
1090529,707917,中美晶麥證96購01,10000,10000,0,0.00,100.00
1090529,707918,合晶麥證96購01,5000,5000,0,0.00,100.00
1090529,707919,櫃200第一96購03,5000,5000,0,0.00,100.00
1090529,707920,櫃200第一96購04,5000,5000,0,0.00,100.00
1090529,707921,譜瑞兆豐96購01,5000,5000,0,0.00,100.00
1090529,707922,雍智康和96購01,1000,1000,0,0.00,100.00
1090529,707923,力旺群益97購01,1500,1500,0,0.00,100.00
1090529,707924,中美晶群益97購01,1899,1899,0,0.00,100.00
1090529,707925,信驊群益96購01,900,900,0,0.00,100.00
1090529,707926,雍智群益96購01,1000,1000,0,0.00,100.00
1090529,707927,碩禾群益97購01,800,800,0,0.00,100.00
1090529,707928,環球晶群益97購02,550,550,0,0.00,100.00
1090529,707929,凡甲元大98購01,500,500,0,0.00,100.00
1090529,707930,雍智元大97購01,1500,1500,0,0.00,100.00
1090529,707931,力旺統一96購01,8000,8000,0,0.00,100.00
1090529,707932,雍智統一97購01,1000,1000,0,0.00,100.00
1090529,707933,新普中信96購01,5000,5000,0,0.00,100.00
1090529,707934,雍智中信96購01,1000,1500,-500,-33.33,100.00
1090529,707935,大江國票97購03,500,500,0,0.00,100.00
1090529,707936,世界國票97購02,500,500,0,0.00,100.00
1090529,707937,雍智國票96購01,1000,1000,0,0.00,100.00
