,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
4767,710307,泰博永豐9A購01,"5,000","5,000",0,0.00,100.00
4768,710308,神盾永豐9A購01,"5,000","5,000",0,0.00,100.00
4769,710309,高技永豐9A購01,"5,000","5,000",0,0.00,100.00
4770,710310,博智永豐9A購02,"5,000","5,000",0,0.00,100.00
4771,710311,群聯永豐9A購01,"5,000","5,000",0,0.00,100.00
4772,710312,鈊象永豐9A購02,"5,000","5,000",0,0.00,100.00
4773,710313,大中凱基9A購01,"5,000","5,000",0,0.00,100.00
4774,710314,弘塑凱基9A購01,"5,000","5,000",0,0.00,100.00
4775,710315,良維凱基9A購01,"5,000","5,000",0,0.00,100.00
4776,710316,胡連凱基9A購01,"5,000","5,000",0,0.00,100.00
4777,710317,群聯凱基9B購01,"5,000","5,000",0,0.00,100.00
4778,710318,環球晶凱基9A購02,"5,000","5,000",0,0.00,100.00
4779,710319,穩懋凱基9A購02,"5,000","5,000",0,0.00,100.00
4780,710320,鈊象國票9A購02,"5,000","5,000",0,0.00,100.00
4781,710321,弘塑康和9A購01,"10,000","10,000",0,0.00,100.00
4782,710322,昇達科康和9A購01,"10,000","10,000",0,0.00,100.00
4783,710323,緯軟康和9A購01,"10,000","10,000",0,0.00,100.00
4784,710324,環球晶台新9A購01,"5,000","5,000",0,0.00,100.00
4785,710325,三貝德國泰9C購01,"5,000","5,000",0,0.00,100.00
4786,710326,美琪瑪國泰9B購01,"5,000","5,000",0,0.00,100.00
4787,710327,譜瑞國泰9C購01,"5,000","5,000",0,0.00,100.00
4788,710328,精測台新9A購01,"5,000","5,000",0,0.00,100.00
4789,710329,M31元大9A購02,"8,000","8,000",0,0.00,100.00
4790,710330,元太元大9A購01,"8,000","8,000",0,0.00,100.00
4791,710331,世界元大9A購01,"8,000","8,000",0,0.00,100.00
4792,710332,良維元大9A購01,"8,000","8,000",0,0.00,100.00
4793,710333,信驊元大9A購01,"6,000","6,000",0,0.00,100.00
4794,710334,威剛元大9A購04,"8,000","8,000",0,0.00,100.00
4795,710335,精測元大9A購01,"6,000","6,000",0,0.00,100.00
4796,710336,頎邦元大9A購01,"8,000","8,000",0,0.00,100.00
4797,710337,杰力群益9C購01,"5,000","5,000",0,0.00,100.00
4798,710338,保瑞群益9B購01,"5,000","5,000",0,0.00,100.00
4799,710339,網龍群益9C購01,"5,000","5,000",0,0.00,100.00
4800,710340,兆利凱基9C購01,"5,000","5,000",0,0.00,100.00
4801,710341,威剛凱基9A購04,"5,000","5,000",0,0.00,100.00
4802,710342,泰博凱基9A購02,"5,000","5,000",0,0.00,100.00
4803,710343,網龍凱基9C購01,"5,000","5,000",0,0.00,100.00
4804,710344,聚積凱基9C購01,"5,000","5,000",0,0.00,100.00
4805,710345,穩懋麥證9A購01,"10,000","10,000",0,0.00,100.00
4806,710346,弘塑元富9A購01,"5,000","5,000",0,0.00,100.00
4807,710347,弘塑元富9A購02,"5,000","5,000",0,0.00,100.00
4808,710348,神盾元富9B購02,"5,000","5,000",0,0.00,100.00
4809,710349,精華元富9A購01,"5,000","5,000",0,0.00,100.00
4810,710350,宏捷科國票9A購02,"5,000","5,000",0,0.00,100.00
4811,710351,原相國票9B購01,"5,000","5,000",0,0.00,100.00
4812,710352,神盾國票9B購01,"5,000","5,000",0,0.00,100.00
4813,710353,神盾國票9C購01,"5,000","5,000",0,0.00,100.00
4814,710354,博智康和9A購01,"5,000","5,000",0,0.00,100.00
4815,710355,新普康和9A購01,"10,000","10,000",0,0.00,100.00
4816,710356,精測康和9A購01,"10,000","10,000",0,0.00,100.00
4817,710357,應華康和9A購01,"10,000","10,000",0,0.00,100.00
4818,710358,世禾永豐9A購01,"5,000","5,000",0,0.00,100.00
4819,710359,光隆永豐9A購01,"5,000","5,000",0,0.00,100.00
4820,710360,宇峻永豐9A購01,"5,000","5,000",0,0.00,100.00
4821,710361,佳邦永豐9A購01,"5,000","5,000",0,0.00,100.00
4822,710362,振曜永豐9A購01,"5,000","5,000",0,0.00,100.00
4823,710363,盛弘永豐9A購01,"5,000","5,000",0,0.00,100.00
4824,710364,新潤永豐9A購01,"5,000","5,000",0,0.00,100.00
4825,710365,是方國泰9B購01,"5,000","5,000",0,0.00,100.00
4826,710366,原相國泰9B購01,"5,000","5,000",0,0.00,100.00
4827,710367,建榮永豐9A購03,"5,000","5,000",0,0.00,100.00
4828,710368,是方永豐9A購01,"5,000","5,000",0,0.00,100.00
4829,710369,森鉅永豐9A購01,"5,000","5,000",0,0.00,100.00
4830,710370,磐亞永豐9A購01,"5,000","5,000",0,0.00,100.00
4831,710371,寶雅永豐9A購01,"5,000","5,000",0,0.00,100.00
4832,710372,原相群益9A購02,"5,000","5,000",0,0.00,100.00
4833,710373,精華元富9A購02,"5,000","5,000",0,0.00,100.00
4834,710374,譜瑞元富9A購01,"5,000","5,000",0,0.00,100.00
4835,710375,原相元大9B購02,"8,000","8,000",0,0.00,100.00
4836,710376,泰博元大9C購01,"5,000","5,000",0,0.00,100.00
4837,710377,新鉅科元大9B購01,"8,000","8,000",0,0.00,100.00
4838,710378,群聯元大9A購03,"5,000","5,000",0,0.00,100.00
4839,710379,精測元大9A購02,"8,000","8,000",0,0.00,100.00
4840,710380,鈊象元大9A購02,"5,000","5,000",0,0.00,100.00
4841,710381,鈊象元大9B購01,"5,000","5,000",0,0.00,100.00
4842,710382,凡甲凱基9A購01,"5,000","5,000",0,0.00,100.00
4843,710383,凡甲凱基9A購02,"5,000","5,000",0,0.00,100.00
4844,710384,威剛凱基9B購02,"5,000","5,000",0,0.00,100.00
4845,710385,博智凱基9A購02,"5,000","5,000",0,0.00,100.00
4846,710386,大江國票9A購03,"5,000","5,000",0,0.00,100.00
4847,710387,穩懋國票9A購02,"5,000","5,000",0,0.00,100.00
4848,710388,鈊象國票9B購02,"5,000","5,000",0,0.00,100.00
4849,710389,原相台新9A購02,"5,000","5,000",0,0.00,100.00
4850,710390,M31群益9A購02,"5,000","5,000",0,0.00,100.00
4851,710391,原相元大9B購03,"10,000","10,000",0,0.00,100.00
4852,710392,精測元大9A購03,"10,000","10,000",0,0.00,100.00
4853,710393,雙鴻元大9C購01,"6,000","6,000",0,0.00,100.00
4854,710394,鈊象元大9C購01,"5,000","5,000",0,0.00,100.00
4855,710395,神盾富邦01購01,"10,000","10,000",0,0.00,100.00
4856,710396,雙鴻富邦9B購01,"10,000","10,000",0,0.00,100.00
4857,710397,群聯中信9C購01,"5,000","5,000",0,0.00,100.00
4858,710398,精測中信9A購02,"5,000","5,000",0,0.00,100.00
4859,710399,環球晶中信9A購02,"5,000","5,000",0,0.00,100.00
4860,710400,中美晶永豐9A購01,"5,000","5,000",0,0.00,100.00
4861,710401,建榮永豐9A購04,"5,000","5,000",0,0.00,100.00
4862,710402,神盾永豐9A購02,"5,000","5,000",0,0.00,100.00
4863,710403,閎康永豐9A購01,"5,000","5,000",0,0.00,100.00
4864,710404,雙鴻永豐9A購02,"5,000","5,000",0,0.00,100.00
4865,710405,大學光凱基9A購03,"5,000","5,000",0,0.00,100.00
4866,710406,中美晶凱基9A購04,"5,000","5,000",0,0.00,100.00
4867,710407,泰博凱基9B購01,"5,000","5,000",0,0.00,100.00
4868,710408,博智凱基9B購01,"5,000","5,000",0,0.00,100.00
4869,710409,環球晶凱基9B購02,"5,000","5,000",0,0.00,100.00
4870,710410,雙鴻凱基9A購02,"5,000","5,000",0,0.00,100.00
4871,710411,穩懋凱基9B購01,"5,000","5,000",0,0.00,100.00
4872,710412,宇峻國票9B購01,"5,000","5,000",0,0.00,100.00
4873,710413,威剛中信9B購01,"5,000","5,000",0,0.00,100.00
4874,710414,雙鴻中信9A購01,"10,000","10,000",0,0.00,100.00
4875,710415,原相元大9A購05,"5,000","5,000",0,0.00,100.00
4876,710416,神盾元大9B購02,"5,000","5,000",0,0.00,100.00
4877,710417,博智元大9B購01,"5,000","5,000",0,0.00,100.00
4878,710418,群聯元大9A購05,"5,000","5,000",0,0.00,100.00
4879,710419,雙鴻元大9B購01,"5,000","5,000",0,0.00,100.00
4880,710420,鈊象元大9B購02,"5,000","5,000",0,0.00,100.00
4881,710421,宏捷科永豐9A購01,"5,000","5,000",0,0.00,100.00
4882,710422,昇達科永豐9A購01,"5,000","5,000",0,0.00,100.00
4883,710423,晶焱永豐9A購02,"5,000","5,000",0,0.00,100.00
4884,710424,業強永豐9A購01,"5,000","5,000",0,0.00,100.00
4885,710425,頎邦永豐9A購01,"5,000","5,000",0,0.00,100.00
4886,710426,宏捷科凱基9A購02,"5,000","5,000",0,0.00,100.00
4887,710427,神盾凱基9B購02,"5,000","5,000",0,0.00,100.00
4888,710428,群聯凱基9B購02,"5,000","5,000",0,0.00,100.00
4889,710429,群聯麥證9B購01,"10,000","10,000",0,0.00,100.00
4890,710430,宏捷科國泰9B購03,"5,000","5,000",0,0.00,100.00
4891,710431,宇峻群益9B購01,"5,000","5,000",0,0.00,100.00
4892,710432,泰博群益9B購01,"5,000","5,000",0,0.00,100.00
4893,710433,原相富邦9C購02,"10,000","10,000",0,0.00,100.00
4894,710434,群聯富邦9B購01,"10,000","10,000",0,0.00,100.00
4895,710435,旺矽元富9A購01,"5,000","5,000",0,0.00,100.00
4896,710436,威剛元富9A購01,"5,000","5,000",0,0.00,100.00
4897,710437,威剛元富9A購02,"5,000","5,000",0,0.00,100.00
4898,710438,泰博元富9A購01,"5,000","5,000",0,0.00,100.00
4899,710439,泰博元富9A購02,"5,000","5,000",0,0.00,100.00
4900,710440,雙鴻元富9A購01,"5,000","5,000",0,0.00,100.00
4901,710441,鈊象元富9A購01,"5,000","5,000",0,0.00,100.00
4902,710442,鈊象元富9A購02,"5,000","5,000",0,0.00,100.00
4903,710443,威剛國泰9C購01,"5,000","5,000",0,0.00,100.00
4904,710444,雙鴻國泰9C購01,"5,000","5,000",0,0.00,100.00
4905,710445,博智群益9A購01,"5,000","5,000",0,0.00,100.00
4906,710446,神盾凱基9A購02,"5,000","5,000",0,0.00,100.00
4907,710447,群聯凱基9A購04,"5,000","5,000",0,0.00,100.00
4908,710448,優群凱基9A購04,"5,000","5,000",0,0.00,100.00
4909,710449,環球晶凱基9C購01,"5,000","5,000",0,0.00,100.00
4910,710450,雙鴻凱基9B購01,"5,000","5,000",0,0.00,100.00
4911,710451,穩懋凱基9C購01,"5,000","5,000",0,0.00,100.00
4912,710452,鈊象凱基9A購03,"5,000","5,000",0,0.00,100.00
4913,710453,鈊象第一9A購01,"5,000","5,000",0,0.00,100.00
4914,710454,精測中信9B購01,"5,000","5,000",0,0.00,100.00
4915,710455,鈊象中信9A購01,"5,000","5,000",0,0.00,100.00
4916,710456,台半永豐9A購01,"5,000","5,000",0,0.00,100.00
4917,710457,台燿永豐9A購01,"5,000","5,000",0,0.00,100.00
4918,710458,合晶永豐9A購01,"5,000","5,000",0,0.00,100.00
4919,710459,宜特永豐9A購01,"5,000","5,000",0,0.00,100.00
4920,710460,旺矽永豐9A購01,"5,000","5,000",0,0.00,100.00
4921,710461,信昌電永豐9A購01,"5,000","5,000",0,0.00,100.00
4922,710462,威剛永豐9A購01,"5,000","5,000",0,0.00,100.00
4923,710463,聚積永豐9A購01,"5,000","5,000",0,0.00,100.00
4924,710464,緯軟永豐9A購01,"5,000","5,000",0,0.00,100.00
4925,710465,優群永豐9A購02,"5,000","5,000",0,0.00,100.00
4926,710466,環宇永豐9A購01,"5,000","5,000",0,0.00,100.00
4927,710467,穩懋永豐9A購02,"5,000","5,000",0,0.00,100.00
4928,710468,鈊象永豐9A購03,"5,000","5,000",0,0.00,100.00
4929,710469,宏捷科元大9C購01,"5,000","5,000",0,0.00,100.00
4930,710470,信驊元大9A購02,"10,000","10,000",0,0.00,100.00
4931,710471,原相元大9B購04,"5,000","5,000",0,0.00,100.00
4932,710472,群聯元大9A購06,"5,000","5,000",0,0.00,100.00
4933,710473,精測元大9A購04,"5,000","5,000",0,0.00,100.00
4934,710474,環球晶富邦9C購01,"20,000","20,000",0,0.00,100.00
4935,710475,聯亞富邦9B購02,"20,000","20,000",0,0.00,100.00
4936,710476,鈊象富邦9B購01,"10,000","10,000",0,0.00,100.00
4937,710477,弘塑元大9A購01,"8,000","8,000",0,0.00,100.00
4938,710478,神盾元大9A購05,"5,000","5,000",0,0.00,100.00
4939,710479,群聯元大9A購07,"6,000","6,000",0,0.00,100.00
4940,710480,鈊象元大9B購03,"6,000","6,000",0,0.00,100.00
4941,710481,精測國泰9B購01,"5,000","5,000",0,0.00,100.00
4942,710482,威剛群益9A購03,"5,000","5,000",0,0.00,100.00
4943,710483,雙鴻群益9A購01,"5,000","5,000",0,0.00,100.00
4944,710484,鈊象群益9A購01,"5,000","5,000",0,0.00,100.00
4945,710485,譜瑞富邦9C購01,"10,000","10,000",0,0.00,100.00
4946,710486,大江第一9A購01,"5,000","5,000",0,0.00,100.00
4947,710487,環球晶第一9A購01,"20,000","20,000",0,0.00,100.00
4948,710488,穩懋第一9A購01,"5,000","5,000",0,0.00,100.00
4949,710489,力旺永豐9A購01,"5,000","5,000",0,0.00,100.00
4950,710490,世界永豐9A購01,"5,000","5,000",0,0.00,100.00
4951,710491,宇峻永豐9A購02,"5,000","5,000",0,0.00,100.00
4952,710492,建榮永豐9B購02,"5,000","5,000",0,0.00,100.00
4953,710493,原相永豐9A購02,"5,000","5,000",0,0.00,100.00
4954,710494,博智國票9A購01,"5,000","5,000",0,0.00,100.00
4955,710495,威剛統一9C購01,"5,000","5,000",0,0.00,100.00
4956,710496,穩懋統一9C購01,"20,000","20,000",0,0.00,100.00
4957,710497,網家麥證9A購01,"12,000","12,000",0,0.00,100.00
4958,710498,建榮凱基9C購01,"5,000","5,000",0,0.00,100.00
4959,710499,網家國泰9B購01,"5,000","5,000",0,0.00,100.00
4960,710500,弘塑群益9A購01,"5,000","5,000",0,0.00,100.00
4961,710501,威剛元大9A購05,"8,000","8,000",0,0.00,100.00
4962,710502,泰博元大9B購01,"5,000","5,000",0,0.00,100.00
4963,710503,雙鴻元大9C購02,"5,000","5,000",0,0.00,100.00
4964,710504,世界富邦9C購01,"10,000","10,000",0,0.00,100.00
4965,710505,泰博富邦9B購01,"10,000","10,000",0,0.00,100.00
4966,710506,頎邦富邦9C購01,"10,000","10,000",0,0.00,100.00
4967,710507,宏捷科凱基9C購01,"5,000","5,000",0,0.00,100.00
4968,710508,南光凱基9A購01,"5,000","5,000",0,0.00,100.00
4969,710509,建榮凱基9B購01,"5,000","5,000",0,0.00,100.00
4970,710510,群聯凱基9B購03,"5,000","5,000",0,0.00,100.00
4971,710511,網家凱基9A購01,"5,000","5,000",0,0.00,100.00
4972,710512,中美晶統一9A購01,"10,000","10,000",0,0.00,100.00
4973,710513,雙鴻統一9C購01,"5,000","5,000",0,0.00,100.00
4974,710514,穩懋統一9A購02,"10,000","10,000",0,0.00,100.00
4975,710515,大學光永豐9A購02,"5,000","5,000",0,0.00,100.00
4976,710516,宇峻永豐9B購01,"5,000","5,000",0,0.00,100.00
4977,710517,保瑞永豐9A購01,"5,000","5,000",0,0.00,100.00
4978,710518,建榮永豐9A購05,"5,000","5,000",0,0.00,100.00
4979,710519,胡連永豐9A購01,"5,000","5,000",0,0.00,100.00
4980,710520,泰博永豐9A購02,"5,000","5,000",0,0.00,100.00
4981,710521,神盾永豐9A購03,"5,000","5,000",0,0.00,100.00
4982,710522,博智永豐9A購03,"5,000","5,000",0,0.00,100.00
4983,710523,網龍永豐9A購02,"5,000","5,000",0,0.00,100.00
4984,710524,大江國票9A購04,"5,000","5,000",0,0.00,100.00
4985,710525,弘塑國票9A購01,"5,000","5,000",0,0.00,100.00
4986,710526,網家國票9A購01,"5,000","5,000",0,0.00,100.00
4987,710527,大江國泰9C購01,"5,000","5,000",0,0.00,100.00
4988,710528,雍智群益9A購01,"5,000","5,000",0,0.00,100.00
4989,710529,威剛元大9A購06,"8,000","8,000",0,0.00,100.00
4990,710530,泰博元大9A購01,"10,000","10,000",0,0.00,100.00
4991,710531,神盾元大9A購06,"5,000","5,000",0,0.00,100.00
4992,710532,群聯元大9A購08,"7,000","7,000",0,0.00,100.00
4993,710533,鈊象元大9B購04,"5,000","5,000",0,0.00,100.00
4994,710534,鈺太元大9B購01,"10,000","10,000",0,0.00,100.00
4995,710535,網家第一9A購01,"5,000","5,000",0,0.00,100.00
4996,710536,凡甲永豐9A購02,"5,000","5,000",0,0.00,100.00
4997,710537,金居永豐9A購01,"5,000","5,000",0,0.00,100.00
4998,710538,原相永豐9A購04,"5,000","5,000",0,0.00,100.00
4999,710539,華研永豐9A購01,"5,000","5,000",0,0.00,100.00
5000,710540,群聯永豐9A購02,"5,000","5,000",0,0.00,100.00
5001,710541,雍智永豐9A購01,"5,000","5,000",0,0.00,100.00
5002,710542,網家永豐9A購01,"5,000","5,000",0,0.00,100.00
5003,710543,網龍永豐9A購03,"5,000","5,000",0,0.00,100.00
5004,710544,鈺太永豐9A購01,"5,000","5,000",0,0.00,100.00
5005,710545,力旺凱基9A購01,"5,000","5,000",0,0.00,100.00
5006,710546,宏捷科凱基9A購03,"5,000","5,000",0,0.00,100.00
5007,710547,原相凱基9A購03,"5,000","5,000",0,0.00,100.00
5008,710548,泰博凱基9A購03,"5,000","5,000",0,0.00,100.00
5009,710549,精華凱基9A購01,"5,000","5,000",0,0.00,100.00
5010,710550,網家凱基9C購01,"5,000","5,000",0,0.00,100.00
5011,710551,鈺太凱基9A購01,"5,000","5,000",0,0.00,100.00
5012,710552,泰博統一9C購01,"10,000","10,000",0,0.00,100.00
5013,710553,穩懋統一9B購03,"5,000","5,000",0,0.00,100.00
5014,710554,中美晶國票9A購04,"5,000","5,000",0,0.00,100.00
5015,710555,宇峻國票9A購01,"5,000","5,000",0,0.00,100.00
5016,710556,良維國票9A購01,"5,000","5,000",0,0.00,100.00
5017,710557,優群國票9A購02,"5,000","5,000",0,0.00,100.00
5018,710558,雙鴻國票9A購03,"5,000","5,000",0,0.00,100.00
5019,710559,世界元大9A購03,"6,000","6,000",0,0.00,100.00
5020,710560,宏捷科元大9B購02,"5,000","5,000",0,0.00,100.00
5021,710561,威剛元大9B購02,"5,000","5,000",0,0.00,100.00
5022,710562,胡連元大9A購01,"10,000","10,000",0,0.00,100.00
5023,710563,原相元大9A購08,"5,000","5,000",0,0.00,100.00
5024,710564,群聯元大9A購09,"5,000","5,000",0,0.00,100.00
5025,710565,群聯元大9A購10,"5,000","5,000",0,0.00,100.00
5026,710566,碩禾元大9B購01,"5,000","5,000",0,0.00,100.00
5027,710567,優群元大9A購01,"8,000","8,000",0,0.00,100.00
5028,710568,鈊象兆豐9A購01,"5,000","5,000",0,0.00,100.00
5029,710569,中美晶富邦9B購04,"10,000","10,000",0,0.00,100.00
5030,710570,宏捷科群益9A購01,"5,000","5,000",0,0.00,100.00
5031,710571,新鉅科群益9A購02,"5,000","5,000",0,0.00,100.00
5032,710572,網家群益9A購01,"5,000","5,000",0,0.00,100.00
5033,710573,網龍群益9A購01,"5,000","5,000",0,0.00,100.00
5034,710574,鈊象群益9A購02,"5,000","5,000",0,0.00,100.00
5035,710575,環球晶中信9B購01,"5,000","5,000",0,0.00,100.00
5036,710576,M31永豐9A購01,"5,000","5,000",0,0.00,100.00
5037,710577,大江永豐9A購01,"5,000","5,000",0,0.00,100.00
5038,710578,世界永豐9A購02,"5,000","5,000",0,0.00,100.00
5039,710579,伍豐永豐9A購01,"5,000","5,000",0,0.00,100.00
5040,710580,兆利永豐9A購01,"5,000","5,000",0,0.00,100.00
5041,710581,欣銓永豐9A購01,"5,000","5,000",0,0.00,100.00
5042,710582,新鉅科永豐9A購01,"5,000","5,000",0,0.00,100.00
5043,710583,精測永豐9A購02,"5,000","5,000",0,0.00,100.00
5044,710584,網家永豐9A購02,"5,000","5,000",0,0.00,100.00
5045,710585,穩懋麥證9A購02,"20,000","20,000",0,0.00,100.00
5046,710586,原相統一9C購01,"5,000","5,000",0,0.00,100.00
5047,710587,宏捷科凱基9C購02,"5,000","5,000",0,0.00,100.00
5048,710588,信驊凱基9A購03,"5,000","5,000",0,0.00,100.00
5049,710589,威剛凱基9A購05,"5,000","5,000",0,0.00,100.00
5050,710590,鈺太凱基9B購01,"5,000","5,000",0,0.00,100.00
5051,710591,凡甲國票9A購01,"5,000","5,000",0,0.00,100.00
5052,710592,大江國票9A購05,"5,000","5,000",0,0.00,100.00
5053,710593,弘塑國票9A購02,"5,000","5,000",0,0.00,100.00
5054,710594,泰博國票9A購03,"5,000","5,000",0,0.00,100.00
5055,710595,雍智國票9A購01,"5,000","5,000",0,0.00,100.00
5056,710596,大江元大9A購03,"5,000","5,000",0,0.00,100.00
5057,710597,大學光元大9A購01,"10,000","10,000",0,0.00,100.00
5058,710598,原相元大9A購09,"6,000","6,000",0,0.00,100.00
5059,710599,泰博元大9A購02,"10,000","10,000",0,0.00,100.00
5060,710600,群聯元大9A購11,"5,000","5,000",0,0.00,100.00
5061,710601,精測元大9A購05,"5,000","5,000",0,0.00,100.00
5062,710602,鈊象元大9A購04,"5,000","5,000",0,0.00,100.00
5063,710603,大江凱基9B購01,"5,000","5,000",0,0.00,100.00
5064,710604,大學光凱基9A購04,"5,000","5,000",0,0.00,100.00
5065,710605,原相凱基9B購01,"5,000","5,000",0,0.00,100.00
5066,710606,太醫統一9C購01,"20,000","20,000",0,0.00,100.00
5067,710607,寶雅統一9C購01,"5,000","5,000",0,0.00,100.00
5068,710608,鈊象統一9A購02,"10,000","10,000",0,0.00,100.00
5069,710609,鈊象統一9A購03,"10,000","10,000",0,0.00,100.00
5070,710610,凡甲兆豐9A購01,"5,000","5,000",0,0.00,100.00
5071,710611,泰博兆豐9A購01,"5,000","5,000",0,0.00,100.00
5072,710612,環球晶兆豐9B購01,"5,000","5,000",0,0.00,100.00
5073,710613,聯亞兆豐9A購01,"5,000","5,000",0,0.00,100.00
5074,710614,雙鴻兆豐9B購01,"5,000","5,000",0,0.00,100.00
5075,710615,穩懋兆豐9A購03,"5,000","5,000",0,0.00,100.00
5076,710616,穩懋兆豐9B購01,"5,000","5,000",0,0.00,100.00
5077,710617,大江永豐9A購02,"5,000","5,000",0,0.00,100.00
5078,710618,六角永豐9A購01,"5,000","5,000",0,0.00,100.00
5079,710619,太醫永豐9A購01,"5,000","5,000",0,0.00,100.00
5080,710620,信昌電永豐9A購02,"5,000","5,000",0,0.00,100.00
5081,710621,原相永豐9A購05,"5,000","5,000",0,0.00,100.00
5082,710622,雍智永豐9A購02,"5,000","5,000",0,0.00,100.00
5083,710623,碩禾永豐9A購01,"5,000","5,000",0,0.00,100.00
5084,710624,寶雅永豐9A購02,"5,000","5,000",0,0.00,100.00
5085,710625,大江國票9A購06,"5,000","5,000",0,0.00,100.00
5086,710626,弘塑國票9A購03,"5,000","5,000",0,0.00,100.00
5087,710627,宏捷科國票9A購03,"5,000","5,000",0,0.00,100.00
5088,710628,鈊象國票9A購04,"5,000","5,000",0,0.00,100.00
5089,710629,凡甲群益9A購01,"5,000","5,000",0,0.00,100.00
5090,710630,大江群益9A購01,"5,000","5,000",0,0.00,100.00
5091,710631,宇峻群益9A購03,"5,000","5,000",0,0.00,100.00
5092,710632,群聯群益9A購02,"5,000","5,000",0,0.00,100.00
5093,710633,雙鴻群益9A購02,"5,000","5,000",0,0.00,100.00
5094,710634,鈊象群益9A購03,"5,000","5,000",0,0.00,100.00
5095,710635,鈺太群益9A購01,"5,000","5,000",0,0.00,100.00
5096,710636,寶雅凱基9A購01,"5,000","5,000",0,0.00,100.00
5097,710637,原相統一9A購03,"5,000","5,000",0,0.00,100.00
5098,710638,精測統一9B購01,"20,000","20,000",0,0.00,100.00
5099,710639,穩懋統一9C購02,"15,000","15,000",0,0.00,100.00
5100,710640,大江元大9A購04,"5,000","5,000",0,0.00,100.00
5101,710641,信驊元大9A購03,"8,000","8,000",0,0.00,100.00
5102,710642,原相元大9A購10,"9,000","9,000",0,0.00,100.00
5103,710643,泰博元大9B購02,"10,000","10,000",0,0.00,100.00
5104,710644,博智元大9A購02,"10,000","10,000",0,0.00,100.00
5105,710645,網家元大9A購01,"5,000","5,000",0,0.00,100.00
5106,710646,優群元大9A購02,"10,000","10,000",0,0.00,100.00
5107,710647,威剛富邦9B購01,"6,000","6,000",0,0.00,100.00
5108,710648,弘塑國泰9C購01,"7,800","7,800",0,0.00,100.00
5109,710649,神盾國泰9C購01,"5,000","5,000",0,0.00,100.00
5110,710650,新普國泰9C購01,"5,000","5,000",0,0.00,100.00
5111,710651,信驊群益9A購01,"5,000","5,000",0,0.00,100.00
5112,710652,原相中信03購01,"5,000","5,000",0,0.00,100.00
5113,710653,博智中信9A購01,"5,000","5,000",0,0.00,100.00
5114,710654,弘塑永豐9A購02,"5,000","5,000",0,0.00,100.00
5115,710655,佳邦永豐9A購02,"5,000","5,000",0,0.00,100.00
5116,710656,博智永豐9A購04,"5,000","5,000",0,0.00,100.00
5117,710657,閎康永豐9A購02,"5,000","5,000",0,0.00,100.00
5118,710658,順達永豐9A購01,"5,000","5,000",0,0.00,100.00
5119,710659,雍智永豐9A購03,"5,000","5,000",0,0.00,100.00
5120,710660,雙美永豐9A購01,"5,000","5,000",0,0.00,100.00
5121,710661,良維兆豐9B購01,"5,000","5,000",0,0.00,100.00
5122,710662,金居兆豐9A購01,"5,000","5,000",0,0.00,100.00
5123,710663,原相兆豐9B購01,"5,000","5,000",0,0.00,100.00
5124,710664,神盾兆豐9B購01,"5,000","5,000",0,0.00,100.00
5125,710665,新普兆豐9A購01,"5,000","5,000",0,0.00,100.00
5126,710666,凡甲元大9A購03,"8,000","8,000",0,0.00,100.00
5127,710667,泰博元大9A購03,"5,000","5,000",0,0.00,100.00
5128,710668,原相兆豐9B購02,"5,000","5,000",0,0.00,100.00
5129,710669,環球晶兆豐9B購02,"5,000","5,000",0,0.00,100.00
5130,710670,雙美群益9B購01,"5,000","5,000",0,0.00,100.00
5131,710671,大江富邦9C購02,"10,000","10,000",0,0.00,100.00
5132,710672,M31凱基9A購02,"5,000","5,000",0,0.00,100.00
5133,710673,大江凱基9A購02,"5,000","5,000",0,0.00,100.00
5134,710674,原相凱基9A購06,"5,000","5,000",0,0.00,100.00
5135,710675,群聯凱基9B購04,"5,000","5,000",0,0.00,100.00
5136,710676,精測凱基9A購04,"5,000","5,000",0,0.00,100.00
5137,710677,聯亞凱基9A購02,"5,000","5,000",0,0.00,100.00
5138,710678,穩懋凱基9A購04,"5,000","5,000",0,0.00,100.00
5139,710679,譜瑞凱基9A購03,"5,000","5,000",0,0.00,100.00
5140,710680,雙鴻第一9B購01,"5,000","5,000",0,0.00,100.00
5141,710681,泰博中信9B購01,"5,000","5,000",0,0.00,100.00
5142,710682,精測中信9A購03,"5,000","5,000",0,0.00,100.00
5143,710683,弘塑永豐9A購03,"5,000","5,000",0,0.00,100.00
5144,710684,旺矽永豐9A購02,"5,000","5,000",0,0.00,100.00
5145,710685,業強永豐9A購02,"5,000","5,000",0,0.00,100.00
5146,710686,中美晶麥證9A購01,"20,000","20,000",0,0.00,100.00
5147,710687,威剛麥證9B購01,"5,000","5,000",0,0.00,100.00
5148,710688,博智統一9A購01,"10,000","10,000",0,0.00,100.00
5149,710689,博智統一9A購02,"10,000","10,000",0,0.00,100.00
5150,710690,環球晶統一9C購01,"15,000","15,000",0,0.00,100.00
5151,710691,群聯國泰9C購01,"5,000","5,000",0,0.00,100.00
5152,710692,精測國泰9C購02,"5,000","5,000",0,0.00,100.00
5153,710693,優群國泰9B購01,"5,000","5,000",0,0.00,100.00
5154,710694,晟德兆豐9B購01,"5,000","5,000",0,0.00,100.00
5155,710695,鈊象兆豐9B購01,"5,000","5,000",0,0.00,100.00
