,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
2199,708603,力致元富97購02,"5,000","5,000",0,0.00,100.00
2200,708604,鈺太元富97購01,"1,000","1,000",0,0.00,100.00
2201,708605,久元台新97購01,"1,000","1,000",0,0.00,100.00
2202,708606,大中台新97購01,"5,000","5,000",0,0.00,100.00
2203,708607,晶焱台新97購01,"5,000","5,000",0,0.00,100.00
2204,708608,光頡統一97購01,"5,000","5,000",0,0.00,100.00
2205,708609,光頡統一99購01,"2,100","2,100",0,0.00,100.00
2206,708610,合晶統一97購01,"5,000","5,000",0,0.00,100.00
2207,708611,大中中信99購01,"10,000","10,000",0,0.00,100.00
2208,708612,亞泰中信97購01,"10,000","10,000",0,0.00,100.00
2209,708613,博智中信99購01,"5,000","5,000",0,0.00,100.00
2210,708614,緯軟中信97購01,"5,000","5,000",0,0.00,100.00
2211,708615,台半凱基98購01,500,500,0,0.00,100.00
2212,708616,兆利凱基98購03,500,500,0,0.00,100.00
2213,708617,宇峻凱基99購01,500,500,0,0.00,100.00
2214,708618,新普凱基98購01,500,500,0,0.00,100.00
2215,708619,璟德凱基98購01,"5,835","5,835",0,0.00,100.00
2216,708620,環球晶凱基97購02,500,500,0,0.00,100.00
2217,708621,頎邦第一97購01,"5,000","5,000",0,0.00,100.00
2218,708622,光頡永豐97購02,"1,000","1,000",0,0.00,100.00
2219,708623,建榮永豐98購01,"1,000","1,000",0,0.00,100.00
2220,708624,雙美永豐98購01,500,500,0,0.00,100.00
2221,708625,雙鴻永豐98購01,"4,000","4,000",0,0.00,100.00
2222,708626,亞泰國票97購01,"1,000","1,000",0,0.00,100.00
2223,708627,新普國票98購01,500,500,0,0.00,100.00
2224,708628,廣明國票98購01,"1,000","1,000",0,0.00,100.00
2225,708629,璟德國票98購01,800,800,0,0.00,100.00
2226,708630,環宇國票98購01,"5,500","5,500",0,0.00,100.00
2227,708631,頎邦國票98購01,"6,000","6,000",0,0.00,100.00
2228,708632,M31元大98購01,"1,000","1,000",0,0.00,100.00
2229,708634,信昌電元大98購02,500,500,0,0.00,100.00
2230,708635,建榮元大97購03,"2,000","2,000",0,0.00,100.00
2231,708636,原相元大98購02,500,500,0,0.00,100.00
2232,708637,群聯元大98購02,594,594,0,0.00,100.00
2233,708638,精測元大97購04,500,500,0,0.00,100.00
2234,708639,網龍元大97購01,"1,300","1,300",0,0.00,100.00
2235,708640,璟德元大97購03,"5,000","5,000",0,0.00,100.00
2236,708641,鈊象元大98購02,500,500,0,0.00,100.00
2237,708642,頎邦元大97購03,"8,000","8,000",0,0.00,100.00
2238,708643,頎邦元大97購04,"1,500","1,500",0,0.00,100.00
2239,708644,雙美國泰99購01,"1,200","1,200",0,0.00,100.00
2240,708645,聯亞兆豐98購01,"5,000","5,000",0,0.00,100.00
2241,708646,櫃200兆豐97購01,"5,000","5,000",0,0.00,100.00
2242,708647,泰博群益97購01,500,500,0,0.00,100.00
2243,708648,VHQ中信97購01,"5,000","5,000",0,0.00,100.00
2244,708649,鈊象中信97購01,"1,000","1,000",0,0.00,100.00
2245,708650,迅得麥證98購01,"5,000","5,000",0,0.00,100.00
2246,708651,大學光元富99購01,"5,000","5,000",0,0.00,100.00
2247,708652,光頡元富97購01,"2,000","2,000",0,0.00,100.00
2248,708653,神盾元富97購03,"1,000","1,000",0,0.00,100.00
2249,708654,力致統一97購03,"5,000","5,000",0,0.00,100.00
2250,708655,波若威統一99購01,"2,100","2,100",0,0.00,100.00
2251,708656,信昌電統一98購01,"2,000","2,000",0,0.00,100.00
2252,708657,兆利台新97購01,"5,000","5,000",0,0.00,100.00
2253,708658,神盾台新98購01,"5,000","5,000",0,0.00,100.00
2254,708659,合晶凱基97購03,500,500,0,0.00,100.00
2255,708660,宇峻凱基99購02,500,500,0,0.00,100.00
2256,708661,良維凱基97購03,994,994,0,0.00,100.00
2257,708662,信昌電凱基98購02,500,500,0,0.00,100.00
2258,708663,茂達凱基97購01,500,500,0,0.00,100.00
2259,708664,群聯凱基98購02,"1,110","1,110",0,0.00,100.00
2260,708665,網家凱基97購01,500,500,0,0.00,100.00
2261,708666,聚積凱基97購01,500,500,0,0.00,100.00
2262,708667,廣明凱基98購02,856,856,0,0.00,100.00
2263,708668,優群凱基98購03,500,500,0,0.00,100.00
2264,708669,聯亞凱基99購02,500,500,0,0.00,100.00
2265,708670,鈺太凱基98購01,500,500,0,0.00,100.00
2266,708671,頎邦凱基97購04,500,500,0,0.00,100.00
2267,708672,M31元大99購01,"1,000","1,000",0,0.00,100.00
2268,708673,凡甲元大98購02,"1,500","1,500",0,0.00,100.00
2269,708674,大宇資元大98購01,500,500,0,0.00,100.00
2270,708675,六角元大98購02,500,500,0,0.00,100.00
2271,708677,晶焱元大98購01,"1,000","1,000",0,0.00,100.00
2272,708678,鈊象元大97購04,800,800,0,0.00,100.00
2273,708679,光頡國票98購01,"1,500","1,500",0,0.00,100.00
2274,708680,金居國票98購01,500,500,0,0.00,100.00
2275,708681,建榮國票99購01,"1,000","1,000",0,0.00,100.00
2276,708682,穩懋國票98購01,500,500,0,0.00,100.00
2277,708683,鈊象國票97購03,500,500,0,0.00,100.00
2278,708684,光頡國泰98購01,500,500,0,0.00,100.00
2279,708685,亞泰國泰98購01,"1,000","1,000",0,0.00,100.00
2280,708686,世界兆豐97購01,"5,000","5,000",0,0.00,100.00
2281,708687,同致兆豐98購01,"5,000","5,000",0,0.00,100.00
2282,708688,宜鼎兆豐98購01,"5,000","5,000",0,0.00,100.00
2283,708689,勝麗群益98購02,"1,750","1,750",0,0.00,100.00
2284,708690,晟德群益97購01,937,"5,000",-4063,-81.26,100.00
2285,708691,穩懋永豐97購02,"1,000","1,500",-500,-33.33,100.00
2286,708692,元太亞東97購01,"1,300","1,300",0,0.00,100.00
2287,708693,台半中信99購01,"5,000","5,000",0,0.00,100.00
2288,708694,M31統一98購01,"2,300","2,300",0,0.00,100.00
2289,708695,波若威統一97購01,"5,000","5,000",0,0.00,100.00
2290,708696,建榮統一9A購01,"5,000","5,000",0,0.00,100.00
2291,708697,建榮統一9A購02,"5,000","5,000",0,0.00,100.00
2292,708698,雙鴻統一97購02,"5,000","5,000",0,0.00,100.00
2293,708699,雙鴻統一99購01,"5,000","5,000",0,0.00,100.00
2294,708700,穩懋統一99購01,"5,000","5,000",0,0.00,100.00
2295,708701,建榮凱基97購02,675,675,0,0.00,100.00
2296,708702,原相凱基98購02,500,500,0,0.00,100.00
2297,708703,精測凱基97購04,500,500,0,0.00,100.00
2298,708704,環球晶凱基97購03,620,620,0,0.00,100.00
2299,708705,穩懋凱基97購01,500,500,0,0.00,100.00
2300,708706,鈺太凱基98購02,"5,500",500,"5,000",0.00,100.00
2301,708707,大江元大97購04,500,"1,100",-600,-54.54,100.00
2302,708708,光頡元大98購01,500,500,0,0.00,100.00
2303,708709,新普元大97購02,"1,000","1,000",0,0.00,100.00
2304,708710,新普元大97購03,"5,000","5,000",0,0.00,100.00
2305,708711,群聯元大97購05,823,823,0,0.00,100.00
2306,708712,聯亞元大97購05,500,500,0,0.00,100.00
2307,708713,雙鴻元大99購04,"2,000","2,000",0,0.00,100.00
2308,708714,聯亞元富97購01,"1,000","1,000",0,0.00,100.00
2309,708715,台燿日盛97購01,"10,000","10,000",0,0.00,100.00
2310,708716,建榮永豐97購02,"1,000","2,000",-1000,-50.00,100.00
2311,708717,閎康永豐97購01,"1,000","1,000",0,0.00,100.00
2312,708718,譜瑞永豐97購01,500,500,0,0.00,100.00
2313,708719,鈊象永豐98購01,500,500,0,0.00,100.00
2314,708720,力致國票97購01,"2,000","2,000",0,0.00,100.00
2315,708721,光頡國票98購02,"2,000","2,000",0,0.00,100.00
2316,708722,金居國票98購02,500,500,0,0.00,100.00
2317,708723,威剛國票98購02,500,500,0,0.00,100.00
2318,708724,晶焱國票98購01,"1,000","1,000",0,0.00,100.00
2319,708725,群聯國票98購02,500,500,0,0.00,100.00
2320,708726,廣明國票98購02,600,600,0,0.00,100.00
2321,708727,光頡國泰99購01,500,500,0,0.00,100.00
2322,708728,原相國泰98購03,"1,162","1,162",0,0.00,100.00
2323,708729,大江富邦99購01,"10,000","10,000",0,0.00,100.00
2324,708730,久元群益97購01,500,500,0,0.00,100.00
2325,708731,聚積群益97購02,"1,000","1,000",0,0.00,100.00
2326,708732,頎邦群益98購02,500,500,0,0.00,100.00
2327,708733,M31凱基99購01,500,500,0,0.00,100.00
2328,708734,中美晶凱基97購04,500,500,0,0.00,100.00
2329,708735,昇達科凱基97購01,500,500,0,0.00,100.00
2330,708736,聯亞凱基97購02,500,500,0,0.00,100.00
2331,708737,雙美凱基99購01,578,578,0,0.00,100.00
2332,708738,穩懋凱基97購02,500,500,0,0.00,100.00
2333,708739,穩懋凱基97購03,500,500,0,0.00,100.00
2334,708740,譜瑞凱基97購01,500,500,0,0.00,100.00
2335,708741,鈊象凱基98購03,500,500,0,0.00,100.00
2336,708742,新普麥證97購01,"10,000","10,000",0,0.00,100.00
2337,708743,同致元富97購01,"1,000","1,000",0,0.00,100.00
2338,708744,金居元富97購01,"1,000","1,000",0,0.00,100.00
2339,708745,原相元富97購01,500,500,0,0.00,100.00
2340,708746,穩懋元富97購01,"2,500","2,500",0,0.00,100.00
2341,708747,立端亞東98購01,"1,200","1,200",0,0.00,100.00
2342,708748,合晶永豐97購03,"1,200","1,200",0,0.00,100.00
2343,708749,旺矽永豐97購03,500,500,0,0.00,100.00
2344,708750,信驊永豐97購01,500,500,0,0.00,100.00
2345,708751,聯亞永豐97購01,"1,000","1,000",0,0.00,100.00
2346,708752,原相統一97購01,"1,000","1,000",0,0.00,100.00
2347,708753,廣明統一9A購01,"5,000","5,000",0,0.00,100.00
2348,708754,聯亞統一98購01,"2,000","5,000",-3000,-60.00,100.00
2349,708755,鈊象統一99購01,"2,000","5,000",-3000,-60.00,100.00
2350,708756,大中國票98購01,"1,500","1,500",0,0.00,100.00
2351,708757,大江國票97購06,"4,785","4,884",-99,-2.02,100.00
2352,708758,佳邦國票98購01,"1,000","1,000",0,0.00,100.00
2353,708759,宜鼎國票97購04,500,500,0,0.00,100.00
2354,708760,信昌電國票98購02,"1,000","1,000",0,0.00,100.00
2355,708761,宣德國票98購01,"3,000","3,000",0,0.00,100.00
2356,708762,神盾國票98購02,"4,000","4,000",0,0.00,100.00
2357,708763,群聯國票98購03,"1,280","1,280",0,0.00,100.00
2358,708764,緯軟國票98購01,"1,000","1,000",0,0.00,100.00
2359,708765,威剛國泰98購03,500,500,0,0.00,100.00
2360,708766,廣明國泰98購01,"1,500","1,500",0,0.00,100.00
2361,708767,穩懋富邦99購01,"15,000","15,000",0,0.00,100.00
2362,708768,六角元大97購01,500,500,0,0.00,100.00
2363,708769,合晶元大98購03,"1,000","1,000",0,0.00,100.00
2364,708770,泰博元大97購01,800,"1,000",-200,-20.00,100.00
2365,708771,精測元大97購05,"1,000","1,000",0,0.00,100.00
2366,708772,聚積元大98購01,"10,000","10,000",0,0.00,100.00
2367,708773,廣明元大97購02,500,"1,000",-500,-50.00,100.00
2368,708774,璟德元大97購04,"2,000","2,000",0,0.00,100.00
2369,708775,穩懋元大97購07,"1,000","1,000",0,0.00,100.00
2370,708776,穩懋元大98購01,"1,555","1,555",0,0.00,100.00
2371,708777,旺矽兆豐98購01,"5,000","5,000",0,0.00,100.00
2372,708778,環球晶兆豐98購01,"5,000","5,000",0,0.00,100.00
2373,708779,雙鴻兆豐98購01,"5,000","5,000",0,0.00,100.00
2374,708780,穩懋兆豐97購03,"5,000","5,000",0,0.00,100.00
2375,708781,信驊群益97購01,"1,100","1,100",0,0.00,100.00
2376,708782,建榮群益98購01,"1,300","2,000",-700,-35.00,100.00
2377,708783,優群群益99購01,"1,000","1,000",0,0.00,100.00
2378,708784,環宇群益97購02,"1,600","1,600",0,0.00,100.00
2379,708785,信驊中信9B購01,"10,000","10,000",0,0.00,100.00
2380,708786,中美晶凱基97購05,500,500,0,0.00,100.00
2381,708787,同致凱基98購02,644,644,0,0.00,100.00
